timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2017-03-16 13:51:46.738		pygaze initiation report start
MSG	2017-03-16 13:51:46.738		display resolution: 1440x900
MSG	2017-03-16 13:51:46.738		display size in cm: 33.8x27.1
MSG	2017-03-16 13:51:46.738		samplerate: 60.00 Hz
MSG	2017-03-16 13:51:46.738		sampletime: 16.67 ms
MSG	2017-03-16 13:51:46.739		fixation threshold: 1.5 degrees
MSG	2017-03-16 13:51:46.739		speed threshold: 35 degrees/second
MSG	2017-03-16 13:51:46.739		acceleration threshold: 9500 degrees/second**2
MSG	2017-03-16 13:51:46.739		pygaze initiation report end
MSG	2017-03-16 13:52:10.537	388820631	pygaze calibration report start
MSG	2017-03-16 13:52:10.537	388820631	accuracy (degrees): LX=0.1898, LY=0.1898, RX=0.3136, RY=0.3136
MSG	2017-03-16 13:52:10.537	388820631	accuracy (in pixels): LX=7.15762203845, LY=7.15762203845, RX=11.8263670995, RY=11.8263670995
MSG	2017-03-16 13:52:10.537	388820631	precision (RMS noise in pixels): X=5.53357777778, Y=5.53357777778
MSG	2017-03-16 13:52:10.537	388820631	distance between participant and display: 57.0 cm
MSG	2017-03-16 13:52:10.537	388820631	fixation threshold: 56.5798067833 pixels
MSG	2017-03-16 13:52:10.537	388820631	speed threshold: 1.31989402609 pixels/ms
MSG	2017-03-16 13:52:10.537	388820631	acceleration threshold: 361.57644723 pixels/ms**2
MSG	2017-03-16 13:52:10.537	388820631	pygaze calibration report end
MSG	2017-03-16 13:52:14.144	388824239	start_recording
MSG	2017-03-16 13:52:14.144	388824239	start_trial
2017-03-16 13:52:14.147	388824259	True	7	96.122	285.9739	97.7616	291.627	25.116	81.5366	293.5005	90.7224	280.8877	25.4194	0.4001	0.3559	110.7074	278.4473	109.3452	295.3341	24.8126	0.6224	0.3695
2017-03-16 13:52:14.162	388824274	True	7	103.2316	298.9958	97.7598	291.138	25.13455	93.3909	281.1512	90.9944	280.8258	25.2696	0.4	0.3558	113.0724	316.8405	109.6205	296.8598	24.9995	0.6222	0.3698
2017-03-16 13:52:14.179	388824291	True	7	109.353	279.7202	97.835	290.6803	25.1578	100.1546	279.8155	91.7105	280.6829	25.1943	0.4	0.3558	118.5514	279.625	110.2687	295.5888	25.1213	0.6221	0.3695
2017-03-16 13:52:14.195	388824307	True	7	94.6138	303.2682	98.038	290.4655	25.4056	83.254	294.4477	91.2301	281.5466	25.5136	0.3997	0.3558	105.9736	312.0886	109.9936	296.6731	25.2976	0.6219	0.3698
2017-03-16 13:52:14.231	388824343	True	7	89.7999	287.82	97.202	289.071	25.14745	93.2241	272.8048	91.3709	280.8196	25.2058	0.3996	0.3556	86.3758	302.8352	109.904	296.8645	25.0891	0.6217	0.3696
2017-03-16 13:52:14.245	388824357	True	7	82.8302	298.7607	97.47	289.0885	25.182	69.1447	290.6895	90.0181	281.3988	25.1743	0.3994	0.3557	96.5157	306.832	109.0393	297.502	25.1897	0.6216	0.3697
2017-03-16 13:52:14.262	388824374	True	7	90.0057	291.8548	97.415	288.8932	25.43865	86.3565	284.7631	89.7754	281.5952	25.4424	0.3994	0.3556	93.6549	298.9465	108.0307	297.617	25.4349	0.6216	0.3697
2017-03-16 13:52:14.280	388824392	True	7	93.791	290.4439	97.5515	288.8992	25.26925	76.6095	296.9255	88.9442	282.5301	25.3794	0.3992	0.3557	110.9726	283.9623	108.1348	296.7999	25.1591	0.6216	0.3696
2017-03-16 13:52:14.315	388824427	True	7	108.2849	290.2491	97.6191	288.7015	25.19805	98.0931	293.1185	89.6976	283.1839	25.3323	0.3992	0.3556	118.4768	287.3796	108.9165	295.2375	25.0638	0.6214	0.3695
2017-03-16 13:52:14.329	388824441	True	7	97.8158	298.0516	97.7269	288.7027	25.4473	99.2251	296.0625	90.2309	284.0117	25.5529	0.3992	0.3557	96.4066	300.0408	108.1524	295.4532	25.3417	0.6213	0.3696
2017-03-16 13:52:14.345	388824457	True	7	103.8264	280.8705	97.6321	288.5657	25.4831	83.6636	281.167	89.8483	283.9508	25.7546	0.399	0.3556	123.9892	280.574	109.0291	294.5269	25.2116	0.6214	0.3695
2017-03-16 13:52:14.362	388824474	True	7	100.4428	278.2394	97.6136	288.4493	25.43	86.6806	276.6966	89.6463	283.6249	25.6056	0.399	0.3555	114.205	279.7822	109.3236	293.5793	25.2544	0.6213	0.3695
2017-03-16 13:52:14.378	388824490	True	7	97.706	294.2243	97.664	288.3969	25.47235	102.6472	288.3701	90.3646	283.9657	25.4899	0.3991	0.3557	92.7647	300.0785	108.3764	293.8301	25.4548	0.6212	0.3697
2017-03-16 13:52:14.395	388824507	True	7	96.1194	277.1354	97.5116	288.2275	25.6834	86.8572	282.0057	90.1746	283.9314	25.6985	0.3991	0.3556	105.3817	272.2652	108.1688	292.4937	25.6683	0.6213	0.3695
2017-03-16 13:52:14.412	388824524	True	7	100.0334	298.8509	97.5936	288.2104	25.56265	94.971	290.3393	90.4469	284.3622	25.5842	0.3991	0.3557	105.0958	307.3625	107.9521	293.1891	25.5411	0.6214	0.3699
2017-03-16 13:52:14.428	388824540	True	7	96.1903	293.2154	97.8467	288.2866	25.7745	75.4171	300.7593	89.6114	285.3688	25.8531	0.3992	0.3557	116.9636	285.6715	108.4167	292.661	25.6959	0.6215	0.3697
2017-03-16 13:52:14.446	388824558	True	7	103.9096	279.6644	97.3773	288.1154	25.7675	85.9874	289.6883	89.3785	285.7325	26.0121	0.3993	0.3556	121.8318	269.6405	109.1572	291.2454	25.5229	0.6216	0.3696
2017-03-16 13:52:14.462	388824574	True	7	112.3866	318.2635	97.9409	288.2846	25.6468	83.4012	323.7987	89.0053	287.9948	25.9335	0.3997	0.3561	141.372	312.7283	110.9946	292.2847	25.3601	0.6221	0.3702
2017-03-16 13:52:14.479	388824591	True	7	347.7719	452.8886	98.2929	289.1586	25.683	339.3022	460.902	339.3022	460.902	25.9549	0.403	0.3583	356.2415	444.8752	356.2415	444.8752	25.4111	0.6251	0.3726
2017-03-16 13:52:14.495	388824607	False	7	570.8807	621.1389	570.8807	621.1389	26.2645	568.5204	662.15	568.5204	662.15	26.4423	0.4062	0.3615	573.241	580.1278	573.241	580.1278	26.0867	0.6281	0.3755
2017-03-16 13:52:14.512	388824624	False	7	656.4161	720.2939	613.703	670.7797	26.14305	657.2402	715.651	612.9369	688.9346	25.8912	0.4078	0.3629	655.5921	724.937	614.4691	652.6247	26.3949	0.6295	0.3777
2017-03-16 13:52:14.528	388824640	False	7	651.0228	734.5837	620.0573	680.8699	26.18655	648.7296	737.2758	624.9938	705.1623	26.084	0.4077	0.3632	653.3161	731.8917	627.543	679.2823	26.2891	0.6296	0.3779
2017-03-16 13:52:14.547	388824659	False	7	669.0334	780.2847	625.6895	691.7653	26.59795	681.4267	776.2018	639.3296	723.1761	26.4215	0.4079	0.3636	656.6402	784.3674	634.9838	705.9805	26.7744	0.6298	0.3783
2017-03-16 13:52:14.562	388824674	False	7	666.27	741.7352	630.1552	699.0707	26.34915	665.7028	730.3199	644.8518	724.811	26.1215	0.4079	0.3631	666.8373	753.1504	641.5768	715.8721	26.5768	0.6299	0.378
2017-03-16 13:52:14.578	388824690	False	7	668.7693	729.5677	633.786	703.8765	26.30325	668.2411	731.8928	649.0236	726.1831	26.1567	0.4078	0.3631	669.2975	727.2426	646.462	718.1499	26.4498	0.63	0.3777
2017-03-16 13:52:14.595	388824707	False	7	653.2667	756.0089	636.4062	707.9905	26.41095	653.1635	750.6077	649.8315	729.9396	26.204	0.4077	0.3633	653.3698	761.4102	647.665	724.8418	26.6179	0.6299	0.378
2017-03-16 13:52:14.612	388824724	False	7	665.9374	759.9346	638.6831	711.654	26.42095	677.0552	738.2286	653.5638	731.1992	26.091	0.4079	0.3631	654.8195	781.6407	648.7704	732.6057	26.7509	0.63	0.3782
2017-03-16 13:52:14.628	388824740	False	7	673.7832	762.1022	640.7614	714.9726	26.60075	679.0253	761.7573	656.7655	734.962	26.4198	0.4079	0.3634	668.5411	762.447	651.2578	736.5294	26.7817	0.6301	0.3781
2017-03-16 13:52:14.664	388824776	False	7	654.5682	751.8201	643.8568	720.2786	26.14325	664.6942	742.8112	657.8989	735.3693	25.7371	0.4078	0.363	644.4422	760.829	650.589	742.787	26.5494	0.63	0.378
2017-03-16 13:52:14.680	388824792	False	7	672.6001	750.0212	646.1901	723.7567	26.3489	688.7279	725.4478	688.7279	725.4478	26.2272	0.4079	0.3629	656.4723	774.5945	656.4723	774.5945	26.4706	0.6301	0.3782
